ticker	sponsor_name	nct_id	phase	overall_status	brief_title	study_first_submitted_date	start_date	intervention_type	intervention_name	conditions	data_source	drug_chembl_id	target_chembl_id	action_type	target_name	gene_symbol	target_type
GILD	Gilead Sciences	NCT00307489	PHASE2	COMPLETED	Treatment of Persistent Viremia (Virus in Blood) in Chronic Hepatitis B Subjects Already Receiving Adefovir Dipivoxil	2006-03-24	2006-03-31	DRUG	emtricitabine /tenofovir DF	Chronic Hepatitis B	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT01356160	PHASE2	COMPLETED	GS-5885 Alone or in Combination With GS-9451 With Peginterferon Alfa 2a and Ribavirin in Treatment Chronic Genotype 1 Hepatitis C Virus	2011-05-02	2011-07-31	BIOLOGICAL	peginterferon alfa-2a	Hepatitis C, Chronic	AACT/ClinicalTrials.gov	CHEMBL1201559	CHEMBL2095188	AGONIST	Interferon receptor (IFNAR1/IFNAR2)	IFNAR1	complex
GILD	Gilead Sciences	NCT01371578	PHASE2	COMPLETED	Oral Antivirals (GS-5885, Tegobuvir, and/or GS-9451) With Peginterferon Alfa 2a and Ribavirin in Treatment Experienced Subjects With Chronic Genotype 1 Hepatitis C Virus Infection	2011-06-09	2011-07-31	BIOLOGICAL	peginterferon alfa-2a	Hepatitis C, Chronic	AACT/ClinicalTrials.gov	CHEMBL1201559	CHEMBL2095188	AGONIST	Interferon receptor (IFNAR1/IFNAR2)	IFNAR1	complex
GILD	Gilead Sciences	NCT00743795	PHASE2	COMPLETED	Safety, Tolerability, and Antiviral Activity of 24 or 48 Weeks of GS-9190 in Combination With Peginterferon Alfa 2a and Ribavirin for the Treatment of Genotype-1 Chronic HCV Infection	2008-08-27	2008-10-31	DRUG	placebo	HCV Infection	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT01035879	PHASE2	COMPLETED	Study to Evaluate the Efficacy, Safety, Tolerability, and Pharmacokinetics of MBX-2982 Administered Daily for 4 Weeks as Monotherapy in Patients With Type 2 Diabetes	2009-12-17	2009-12-31	DRUG	placebo	Diabetes	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT01434498	PHASE2	COMPLETED	GS-5885, GS-9451, Tegobuvir and Ribavirin (RBV) in Interferon Ineligible or Intolerant Subjects With Chronic Genotype 1a or 1b Hepatitis C Virus (HCV) Infection	2011-09-09	2011-09-30	DRUG	placebo matching ribavirin tablet	Chronic Genotype 1a or 1b HCV Infection	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT01435226	PHASE2	COMPLETED	GS-5885, GS-9451, Tegobuvir and Ribovirin in Treatment-Experienced Subjects With Chronic Genotype 1a Or 1b Hepatitis C Virus (HCV) Infection	2011-09-13	2011-09-30	DRUG	placebo to match RBV	Hepatitis C, Chronic	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT01435226	PHASE2	COMPLETED	GS-5885, GS-9451, Tegobuvir and Ribovirin in Treatment-Experienced Subjects With Chronic Genotype 1a Or 1b Hepatitis C Virus (HCV) Infection	2011-09-13	2011-09-30	DRUG	placebo to match tegobuvir	Hepatitis C, Chronic	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT00907764	PHASE2	TERMINATED	Stress Echocardiography Study With Regadenoson	2009-05-20	2009-04-30	DRUG	regadenoson	Coronary Artery Disease | Heart Disease	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT01434498	PHASE2	COMPLETED	GS-5885, GS-9451, Tegobuvir and Ribavirin (RBV) in Interferon Ineligible or Intolerant Subjects With Chronic Genotype 1a or 1b Hepatitis C Virus (HCV) Infection	2011-09-09	2011-09-30	DRUG	ribavirin tablet	Chronic Genotype 1a or 1b HCV Infection	AACT/ClinicalTrials.gov	CHEMBL1629	CHEMBL1822	INHIBITOR	Inosine-5'-monophosphate dehydrogenase	IMPDH2	single_protein
GILD	Gilead Sciences	NCT01434498	PHASE2	COMPLETED	GS-5885, GS-9451, Tegobuvir and Ribavirin (RBV) in Interferon Ineligible or Intolerant Subjects With Chronic Genotype 1a or 1b Hepatitis C Virus (HCV) Infection	2011-09-09	2011-09-30	DRUG	ribavirin tablet	Chronic Genotype 1a or 1b HCV Infection	AACT/ClinicalTrials.gov	CHEMBL1629	CHEMBL4296320	INHIBITOR	RNA-directed RNA polymerase		viral
GILD	Gilead Sciences	NCT01434498	PHASE2	COMPLETED	GS-5885, GS-9451, Tegobuvir and Ribavirin (RBV) in Interferon Ineligible or Intolerant Subjects With Chronic Genotype 1a or 1b Hepatitis C Virus (HCV) Infection	2011-09-09	2011-09-30	DRUG	ribavirin tablet	Chronic Genotype 1a or 1b HCV Infection	AACT/ClinicalTrials.gov	CHEMBL1629	CHEMBL2363073	INHIBITOR	RNA		non_protein
GILD	Gilead Sciences	NCT01353248	PHASE2	COMPLETED	GS 5885 Administered Concomitantly With GS-9451, Tegobuvir and Ribavirin (RBV) in Chronic Genotype 1 Hepatitis C Virus (HCV) Infection	2011-04-22	2011-05-31	DRUG	ribavirin tablet	Hepatitis C, Chronic	AACT/ClinicalTrials.gov	CHEMBL1629	CHEMBL1822	INHIBITOR	Inosine-5'-monophosphate dehydrogenase	IMPDH2	single_protein
GILD	Gilead Sciences	NCT01353248	PHASE2	COMPLETED	GS 5885 Administered Concomitantly With GS-9451, Tegobuvir and Ribavirin (RBV) in Chronic Genotype 1 Hepatitis C Virus (HCV) Infection	2011-04-22	2011-05-31	DRUG	ribavirin tablet	Hepatitis C, Chronic	AACT/ClinicalTrials.gov	CHEMBL1629	CHEMBL4296320	INHIBITOR	RNA-directed RNA polymerase		viral
GILD	Gilead Sciences	NCT01353248	PHASE2	COMPLETED	GS 5885 Administered Concomitantly With GS-9451, Tegobuvir and Ribavirin (RBV) in Chronic Genotype 1 Hepatitis C Virus (HCV) Infection	2011-04-22	2011-05-31	DRUG	ribavirin tablet	Hepatitis C, Chronic	AACT/ClinicalTrials.gov	CHEMBL1629	CHEMBL2363073	INHIBITOR	RNA		non_protein
GILD	Gilead Sciences	NCT01356160	PHASE2	COMPLETED	GS-5885 Alone or in Combination With GS-9451 With Peginterferon Alfa 2a and Ribavirin in Treatment Chronic Genotype 1 Hepatitis C Virus	2011-05-02	2011-07-31	DRUG	ribavirin tablet	Hepatitis C, Chronic	AACT/ClinicalTrials.gov	CHEMBL1629	CHEMBL1822	INHIBITOR	Inosine-5'-monophosphate dehydrogenase	IMPDH2	single_protein
GILD	Gilead Sciences	NCT01356160	PHASE2	COMPLETED	GS-5885 Alone or in Combination With GS-9451 With Peginterferon Alfa 2a and Ribavirin in Treatment Chronic Genotype 1 Hepatitis C Virus	2011-05-02	2011-07-31	DRUG	ribavirin tablet	Hepatitis C, Chronic	AACT/ClinicalTrials.gov	CHEMBL1629	CHEMBL4296320	INHIBITOR	RNA-directed RNA polymerase		viral
GILD	Gilead Sciences	NCT01356160	PHASE2	COMPLETED	GS-5885 Alone or in Combination With GS-9451 With Peginterferon Alfa 2a and Ribavirin in Treatment Chronic Genotype 1 Hepatitis C Virus	2011-05-02	2011-07-31	DRUG	ribavirin tablet	Hepatitis C, Chronic	AACT/ClinicalTrials.gov	CHEMBL1629	CHEMBL2363073	INHIBITOR	RNA		non_protein
GILD	Gilead Sciences	NCT01371578	PHASE2	COMPLETED	Oral Antivirals (GS-5885, Tegobuvir, and/or GS-9451) With Peginterferon Alfa 2a and Ribavirin in Treatment Experienced Subjects With Chronic Genotype 1 Hepatitis C Virus Infection	2011-06-09	2011-07-31	DRUG	ribavirin tablet	Hepatitis C, Chronic	AACT/ClinicalTrials.gov	CHEMBL1629	CHEMBL1822	INHIBITOR	Inosine-5'-monophosphate dehydrogenase	IMPDH2	single_protein
GILD	Gilead Sciences	NCT01371578	PHASE2	COMPLETED	Oral Antivirals (GS-5885, Tegobuvir, and/or GS-9451) With Peginterferon Alfa 2a and Ribavirin in Treatment Experienced Subjects With Chronic Genotype 1 Hepatitis C Virus Infection	2011-06-09	2011-07-31	DRUG	ribavirin tablet	Hepatitis C, Chronic	AACT/ClinicalTrials.gov	CHEMBL1629	CHEMBL4296320	INHIBITOR	RNA-directed RNA polymerase		viral
GILD	Gilead Sciences	NCT01371578	PHASE2	COMPLETED	Oral Antivirals (GS-5885, Tegobuvir, and/or GS-9451) With Peginterferon Alfa 2a and Ribavirin in Treatment Experienced Subjects With Chronic Genotype 1 Hepatitis C Virus Infection	2011-06-09	2011-07-31	DRUG	ribavirin tablet	Hepatitis C, Chronic	AACT/ClinicalTrials.gov	CHEMBL1629	CHEMBL2363073	INHIBITOR	RNA		non_protein
GILD	Gilead Sciences	NCT01435226	PHASE2	COMPLETED	GS-5885, GS-9451, Tegobuvir and Ribovirin in Treatment-Experienced Subjects With Chronic Genotype 1a Or 1b Hepatitis C Virus (HCV) Infection	2011-09-13	2011-09-30	DRUG	tegobuvir	Hepatitis C, Chronic	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT01434498	PHASE2	COMPLETED	GS-5885, GS-9451, Tegobuvir and Ribavirin (RBV) in Interferon Ineligible or Intolerant Subjects With Chronic Genotype 1a or 1b Hepatitis C Virus (HCV) Infection	2011-09-09	2011-09-30	DRUG	tegobuvir capsule	Chronic Genotype 1a or 1b HCV Infection	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT00647946	PHASE2	COMPLETED	Study to Evaluate Changes in Limb Fat When Switching From a Thymidine Analogue	2008-03-27	2003-02-28	DRUG	tenofovir DF	Lipodystrophy	AACT/ClinicalTrials.gov	CHEMBL1538	CHEMBL247	INHIBITOR	Human immunodeficiency virus type 1 reverse transcriptase (HIV-1 RT)		viral
GILD	Gilead Sciences	NCT00307489	PHASE2	COMPLETED	Treatment of Persistent Viremia (Virus in Blood) in Chronic Hepatitis B Subjects Already Receiving Adefovir Dipivoxil	2006-03-24	2006-03-31	DRUG	tenofovir DF	Chronic Hepatitis B	AACT/ClinicalTrials.gov	CHEMBL1538	CHEMBL247	INHIBITOR	Human immunodeficiency virus type 1 reverse transcriptase (HIV-1 RT)		viral
GILD	Gilead Sciences	NCT00270556	PHASE2	COMPLETED	Phase II Comparator Study of Substitution of Tenofovir or Abacavir Receiving Thymidine Analogue as Part of HAART.	2005-12-23	2003-01-31	DRUG	tenofovir disoproxil fumarate	HIV	AACT/ClinicalTrials.gov	CHEMBL1194919	CHEMBL247	INHIBITOR	Human immunodeficiency virus type 1 reverse transcriptase (HIV-1 RT)		viral
GILD	Gilead Sciences	NCT02285114	PHASE2/PHASE3	COMPLETED	Study To Evaluate Emtricitabine/Tenofovir Alafenamide (F/TAF) in Human Immunodeficiency Virus 1 (HIV-1) Infected Children and Adolescents Virologically Suppressed on a 2-Nucleoside/Nucleotide Reverse Transcriptase Inhibitor (2-NRTI)-Containing Regimen	2014-11-04	2015-01-20	DRUG	3rd ARV agent	HIV-1	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT02016924	PHASE2/PHASE3	ACTIVE_NOT_RECRUITING	Study of Cobicistat-Boosted Atazanavir (ATV/co), Cobicistat-Boosted Darunavir (DRV/co) and Emtricitabine/Tenofovir Alafenamide (F/TAF) in Children With HIV	2013-12-16	2014-01-16	DRUG	ATV	Acquired Immune Deficiency Syndrome (AIDS) | HIV Infections	AACT/ClinicalTrials.gov	CHEMBL1163	CHEMBL243	INHIBITOR	Human immunodeficiency virus type 1 protease (HIV-1 PR)		viral
GILD	Gilead Sciences	NCT00353587	PHASE2/PHASE3	COMPLETED	Safety and Efficacy Study of Metaglidasen in Type 2 Diabetes in Patients Suboptimally Controlled on Insulin	2006-07-14	2006-05-31	DRUG	Actos	Type 2 Diabetes	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT02520284	PHASE2/PHASE3	TERMINATED	Safety and Efficacy of Andecaliximab (GS-5745) in Adults With Moderately to Severely Active Ulcerative Colitis	2015-08-07	2015-09-30	BIOLOGICAL	Andecaliximab	Ulcerative Colitis	AACT/ClinicalTrials.gov		CHEMBL318	INHIBITOR	Matrix metalloproteinase-9 (MMP9)	MMP9	single_protein
GILD	Gilead Sciences	NCT02881320	PHASE2/PHASE3	ACTIVE_NOT_RECRUITING	Study of Bictegravir/Emtricitabine/Tenofovir Alafenamide Fixed Dose Combination in Adolescents and Children With Human Immunodeficiency Virus-1	2016-08-23	2016-09-21	DRUG	B/F/TAF (Adult Strength)	HIV-1 Infection	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT02881320	PHASE2/PHASE3	ACTIVE_NOT_RECRUITING	Study of Bictegravir/Emtricitabine/Tenofovir Alafenamide Fixed Dose Combination in Adolescents and Children With Human Immunodeficiency Virus-1	2016-08-23	2016-09-21	DRUG	B/F/TAF (Low Dose)	HIV-1 Infection	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT02881320	PHASE2/PHASE3	ACTIVE_NOT_RECRUITING	Study of Bictegravir/Emtricitabine/Tenofovir Alafenamide Fixed Dose Combination in Adolescents and Children With Human Immunodeficiency Virus-1	2016-08-23	2016-09-21	DRUG	B/F/TAF (TOS)	HIV-1 Infection	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT02016924	PHASE2/PHASE3	ACTIVE_NOT_RECRUITING	Study of Cobicistat-Boosted Atazanavir (ATV/co), Cobicistat-Boosted Darunavir (DRV/co) and Emtricitabine/Tenofovir Alafenamide (F/TAF) in Children With HIV	2013-12-16	2014-01-16	DRUG	BR	Acquired Immune Deficiency Syndrome (AIDS) | HIV Infections	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT01923311	PHASE2/PHASE3	TERMINATED	Two Part Study to Evaluate Pharmacokinetics, Safety, and Antiviral Activity of Elvitegravir Administered With a PI/r Background Regimen for ARV Treatment-Experienced Pediatric Participants	2013-08-09	2013-08-26	DRUG	Background regimen	Acquired Immune Deficiency Syndrome (AIDS) | HIV Infections	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT02285114	PHASE2/PHASE3	COMPLETED	Study To Evaluate Emtricitabine/Tenofovir Alafenamide (F/TAF) in Human Immunodeficiency Virus 1 (HIV-1) Infected Children and Adolescents Virologically Suppressed on a 2-Nucleoside/Nucleotide Reverse Transcriptase Inhibitor (2-NRTI)-Containing Regimen	2014-11-04	2015-01-20	DRUG	Boosted PIs	HIV-1	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT02016924	PHASE2/PHASE3	ACTIVE_NOT_RECRUITING	Study of Cobicistat-Boosted Atazanavir (ATV/co), Cobicistat-Boosted Darunavir (DRV/co) and Emtricitabine/Tenofovir Alafenamide (F/TAF) in Children With HIV	2013-12-16	2014-01-16	DRUG	Cobicistat	Acquired Immune Deficiency Syndrome (AIDS) | HIV Infections	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT02016924	PHASE2/PHASE3	ACTIVE_NOT_RECRUITING	Study of Cobicistat-Boosted Atazanavir (ATV/co), Cobicistat-Boosted Darunavir (DRV/co) and Emtricitabine/Tenofovir Alafenamide (F/TAF) in Children With HIV	2013-12-16	2014-01-16	DRUG	Cobicistat TOS	Acquired Immune Deficiency Syndrome (AIDS) | HIV Infections	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT02016924	PHASE2/PHASE3	ACTIVE_NOT_RECRUITING	Study of Cobicistat-Boosted Atazanavir (ATV/co), Cobicistat-Boosted Darunavir (DRV/co) and Emtricitabine/Tenofovir Alafenamide (F/TAF) in Children With HIV	2013-12-16	2014-01-16	DRUG	DRV	Acquired Immune Deficiency Syndrome (AIDS) | HIV Infections	AACT/ClinicalTrials.gov	CHEMBL1323	CHEMBL243	INHIBITOR	Human immunodeficiency virus type 1 protease (HIV-1 PR)		viral
GILD	Gilead Sciences	NCT02276612	PHASE2/PHASE3	COMPLETED	Efficacy and Safety of Elvitegravir/Cobicistat/Emtricitabine/Tenofovir Alafenamide in HIV-1 Infected Adolescents	2014-10-24	2014-12-03	DRUG	E/C/F/TAF	HIV	AACT/ClinicalTrials.gov	CHEMBL141	CHEMBL247	INHIBITOR	Human immunodeficiency virus type 1 reverse transcriptase (HIV-1 RT)		viral
GILD	Gilead Sciences	NCT01854775	PHASE2/PHASE3	COMPLETED	Study to Evaluate the Pharmacokinetics, Safety, and Antiviral Activity of the Elvitegravir/Cobicistat/Emtricitabine/Tenofovir Alafenamide (E/C/F/TAF) Single Tablet Regimen (STR) in HIV-1 Infected Antiretroviral Treatment-Naive Adolescents and Virologically Suppressed Children	2013-05-03	2013-05-06	DRUG	E/C/F/TAF	Acquired Immune Deficiency Syndrome (AIDS) | HIV Infections	AACT/ClinicalTrials.gov	CHEMBL141	CHEMBL247	INHIBITOR	Human immunodeficiency virus type 1 reverse transcriptase (HIV-1 RT)		viral
GILD	Gilead Sciences	NCT01854775	PHASE2/PHASE3	COMPLETED	Study to Evaluate the Pharmacokinetics, Safety, and Antiviral Activity of the Elvitegravir/Cobicistat/Emtricitabine/Tenofovir Alafenamide (E/C/F/TAF) Single Tablet Regimen (STR) in HIV-1 Infected Antiretroviral Treatment-Naive Adolescents and Virologically Suppressed Children	2013-05-03	2013-05-06	DRUG	E/C/F/TAF (Low Dose)	Acquired Immune Deficiency Syndrome (AIDS) | HIV Infections	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT01923311	PHASE2/PHASE3	TERMINATED	Two Part Study to Evaluate Pharmacokinetics, Safety, and Antiviral Activity of Elvitegravir Administered With a PI/r Background Regimen for ARV Treatment-Experienced Pediatric Participants	2013-08-09	2013-08-26	DRUG	EVG	Acquired Immune Deficiency Syndrome (AIDS) | HIV Infections	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT01721109	PHASE2/PHASE3	COMPLETED	Pharmacokinetics, Safety, and Efficacy of Elvitegravir/Cobicistat/Emtricitabine/Tenofovir Disoproxil Fumarate Single Tablet Regimen (STR) in Adolescents	2012-11-01	2012-12-06	DRUG	EVG/COBI/FTC/TDF	Acquired Immunodeficiency Syndrome | HIV Infections	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT02291237	PHASE2/PHASE3	TERMINATED	Effect of Eleclazine (GS-6615) on Exercise Capacity in Subjects With Symptomatic Hypertrophic Cardiomyopathy	2014-11-11	2015-02-05	DRUG	Eleclazine	Hypertrophic Cardiomyopathy	AACT/ClinicalTrials.gov	CHEMBL3545048	CHEMBL5023	BLOCKER	Sodium channel protein type 5 subunit alpha (Nav1.5/SCN5A)	SCN5A	single_protein
GILD	Gilead Sciences	NCT02016924	PHASE2/PHASE3	ACTIVE_NOT_RECRUITING	Study of Cobicistat-Boosted Atazanavir (ATV/co), Cobicistat-Boosted Darunavir (DRV/co) and Emtricitabine/Tenofovir Alafenamide (F/TAF) in Children With HIV	2013-12-16	2014-01-16	DRUG	F/TAF	Acquired Immune Deficiency Syndrome (AIDS) | HIV Infections	AACT/ClinicalTrials.gov	CHEMBL141	CHEMBL247	INHIBITOR	Human immunodeficiency virus type 1 reverse transcriptase (HIV-1 RT)		viral
GILD	Gilead Sciences	NCT02285114	PHASE2/PHASE3	COMPLETED	Study To Evaluate Emtricitabine/Tenofovir Alafenamide (F/TAF) in Human Immunodeficiency Virus 1 (HIV-1) Infected Children and Adolescents Virologically Suppressed on a 2-Nucleoside/Nucleotide Reverse Transcriptase Inhibitor (2-NRTI)-Containing Regimen	2014-11-04	2015-01-20	DRUG	F/TAF	HIV-1	AACT/ClinicalTrials.gov	CHEMBL141	CHEMBL247	INHIBITOR	Human immunodeficiency virus type 1 reverse transcriptase (HIV-1 RT)		viral
GILD	Gilead Sciences	NCT02016924	PHASE2/PHASE3	ACTIVE_NOT_RECRUITING	Study of Cobicistat-Boosted Atazanavir (ATV/co), Cobicistat-Boosted Darunavir (DRV/co) and Emtricitabine/Tenofovir Alafenamide (F/TAF) in Children With HIV	2013-12-16	2014-01-16	DRUG	F/TAF TOS	Acquired Immune Deficiency Syndrome (AIDS) | HIV Infections	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT04150068	PHASE2/PHASE3	ACTIVE_NOT_RECRUITING	Study to Evaluate the Safety and Efficacy of Lenacapavir (GS-6207) in Combination With an Optimized Background Regimen (OBR) in Heavily Treatment Experienced Participants Living With HIV-1 Infection With Multidrug Resistance	2019-10-28	2019-11-21	DRUG	Failing ARV Regimen	HIV-1-infection	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT02016924	PHASE2/PHASE3	ACTIVE_NOT_RECRUITING	Study of Cobicistat-Boosted Atazanavir (ATV/co), Cobicistat-Boosted Darunavir (DRV/co) and Emtricitabine/Tenofovir Alafenamide (F/TAF) in Children With HIV	2013-12-16	2014-01-16	DRUG	LPV/r	Acquired Immune Deficiency Syndrome (AIDS) | HIV Infections	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT00353587	PHASE2/PHASE3	COMPLETED	Safety and Efficacy Study of Metaglidasen in Type 2 Diabetes in Patients Suboptimally Controlled on Insulin	2006-07-14	2006-05-31	DRUG	MBX-102	Type 2 Diabetes	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT04150068	PHASE2/PHASE3	ACTIVE_NOT_RECRUITING	Study to Evaluate the Safety and Efficacy of Lenacapavir (GS-6207) in Combination With an Optimized Background Regimen (OBR) in Heavily Treatment Experienced Participants Living With HIV-1 Infection With Multidrug Resistance	2019-10-28	2019-11-21	DRUG	Optimized Background Regimen (OBR)	HIV-1-infection	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT04150068	PHASE2/PHASE3	ACTIVE_NOT_RECRUITING	Study to Evaluate the Safety and Efficacy of Lenacapavir (GS-6207) in Combination With an Optimized Background Regimen (OBR) in Heavily Treatment Experienced Participants Living With HIV-1 Infection With Multidrug Resistance	2019-10-28	2019-11-21	DRUG	Oral Lenacapavir	HIV-1-infection	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT04150068	PHASE2/PHASE3	ACTIVE_NOT_RECRUITING	Study to Evaluate the Safety and Efficacy of Lenacapavir (GS-6207) in Combination With an Optimized Background Regimen (OBR) in Heavily Treatment Experienced Participants Living With HIV-1 Infection With Multidrug Resistance	2019-10-28	2019-11-21	DRUG	Oral Lenacapavir Placebo	HIV-1-infection	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT02291237	PHASE2/PHASE3	TERMINATED	Effect of Eleclazine (GS-6615) on Exercise Capacity in Subjects With Symptomatic Hypertrophic Cardiomyopathy	2014-11-11	2015-02-05	DRUG	Placebo	Hypertrophic Cardiomyopathy	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT00353587	PHASE2/PHASE3	COMPLETED	Safety and Efficacy Study of Metaglidasen in Type 2 Diabetes in Patients Suboptimally Controlled on Insulin	2006-07-14	2006-05-31	DRUG	Placebo	Type 2 Diabetes	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT02520284	PHASE2/PHASE3	TERMINATED	Safety and Efficacy of Andecaliximab (GS-5745) in Adults With Moderately to Severely Active Ulcerative Colitis	2015-08-07	2015-09-30	BIOLOGICAL	Placebo	Ulcerative Colitis	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT04150068	PHASE2/PHASE3	ACTIVE_NOT_RECRUITING	Study to Evaluate the Safety and Efficacy of Lenacapavir (GS-6207) in Combination With an Optimized Background Regimen (OBR) in Heavily Treatment Experienced Participants Living With HIV-1 Infection With Multidrug Resistance	2019-10-28	2019-11-21	DRUG	Subcutaneous Lenacapavir	HIV-1-infection	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT02016924	PHASE2/PHASE3	ACTIVE_NOT_RECRUITING	Study of Cobicistat-Boosted Atazanavir (ATV/co), Cobicistat-Boosted Darunavir (DRV/co) and Emtricitabine/Tenofovir Alafenamide (F/TAF) in Children With HIV	2013-12-16	2014-01-16	DRUG	Third Unboosted Drug	Acquired Immune Deficiency Syndrome (AIDS) | HIV Infections	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT02616783	PHASE3	COMPLETED	Switching From a Tenofovir Disoproxil Fumarate (TDF) Containing Regimen to Elvitegravir/Cobicistat/Emtricitabine/ Tenofovir Alafenamide (E/C/F/TAF) Fixed-Dose Combination (FDC) in Virologically-Suppressed, HIV-1 Infected Adults Aged ≥ 60 Years	2015-11-23	2015-12-22	DRUG	3TC	HIV-1 Infection	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT02469246	PHASE3	COMPLETED	Switch Study to Evaluate F/TAF in HIV-1 Infected Adults Who Are Virologically Suppressed on Regimens Containing ABC/3TC	2015-06-09	2015-06-29	DRUG	3rd ARV agent	HIV-1 Infection	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT02545504	PHASE3	COMPLETED	Andecaliximab With mFOLFOX6 as First Line Treatment for Advanced Gastric or Gastroesophageal Junction Adenocarcinoma	2015-09-08	2015-10-13	DRUG	5-fluorouracil	Gastric Adenocarcinoma	AACT/ClinicalTrials.gov	CHEMBL185	CHEMBL1952	INHIBITOR	Thymidylate synthase	TYMS	single_protein
GILD	Gilead Sciences	NCT02545504	PHASE3	COMPLETED	Andecaliximab With mFOLFOX6 as First Line Treatment for Advanced Gastric or Gastroesophageal Junction Adenocarcinoma	2015-09-08	2015-10-13	DRUG	5-fluorouracil	Gastric Adenocarcinoma	AACT/ClinicalTrials.gov	CHEMBL185	CHEMBL2311221	INHIBITOR	DNA		non_protein
GILD	Gilead Sciences	NCT02545504	PHASE3	COMPLETED	Andecaliximab With mFOLFOX6 as First Line Treatment for Advanced Gastric or Gastroesophageal Junction Adenocarcinoma	2015-09-08	2015-10-13	DRUG	5-fluorouracil	Gastric Adenocarcinoma	AACT/ClinicalTrials.gov	CHEMBL185	CHEMBL2311222	INHIBITOR	RNA		non_protein
GILD	Gilead Sciences	NCT02603107	PHASE3	COMPLETED	Study to Evaluate the Safety and Efficacy of Switching From Regimens Consisting of Boosted Atazanavir or Darunavir Plus Either Emtricitabine/Tenofovir or Abacavir/Lamivudine to Bictegravir/Emtricitabine/Tenofovir Alafenamide in Virologically Suppressed HIV-1 Infected Adults	2015-11-10	2015-11-20	DRUG	ABC/3TC	HIV-1 Infection	AACT/ClinicalTrials.gov		CHEMBL247	INHIBITOR	HIV-1 reverse transcriptase (RT)		viral
GILD	Gilead Sciences	NCT02469246	PHASE3	COMPLETED	Switch Study to Evaluate F/TAF in HIV-1 Infected Adults Who Are Virologically Suppressed on Regimens Containing ABC/3TC	2015-06-09	2015-06-29	DRUG	ABC/3TC	HIV-1 Infection	AACT/ClinicalTrials.gov		CHEMBL247	INHIBITOR	HIV-1 reverse transcriptase (RT)		viral
GILD	Gilead Sciences	NCT02605954	PHASE3	COMPLETED	Safety and Efficacy of Switching From Regimens of ABC/3TC + a 3rd Agent to E/C/F/TAF Fixed-Dose Combination (FDC) in Virologically-Suppressed HIV 1 Infected Adults	2015-11-13	2015-11-18	DRUG	ABC/3TC	HIV-1 Infection	AACT/ClinicalTrials.gov		CHEMBL247	INHIBITOR	HIV-1 reverse transcriptase (RT)		viral
GILD	Gilead Sciences	NCT02469246	PHASE3	COMPLETED	Switch Study to Evaluate F/TAF in HIV-1 Infected Adults Who Are Virologically Suppressed on Regimens Containing ABC/3TC	2015-06-09	2015-06-29	DRUG	ABC/3TC Placebo	HIV-1 Infection	AACT/ClinicalTrials.gov						
GILD	Gilead Sciences	NCT02607930	PHASE3	COMPLETED	Study to Evaluate the Safety and Efficacy of Bictegravir/Emtricitabine/Tenofovir Alafenamide Versus Abacavir/Dolutegravir/Lamivudine in Human Immunodeficiency Virus-1 (HIV-1) Infected, Antiretroviral Treatment-Naive Adults	2015-11-10	2015-11-13	DRUG	ABC/DTG/3TC	HIV-1 Infection	AACT/ClinicalTrials.gov						
